      137.5000  -0.981639   0.290410  -0.691229 
      138.0000  -0.992353   0.301333  -0.691020 
      138.5000  -0.977271   0.286179  -0.691092 
      139.0000  -0.989692   0.302223  -0.687469 
      139.5000  -0.969122   0.276907  -0.692215 
      140.0000  -0.978689   0.286518  -0.692171 
      140.5000  -0.985803   0.290469  -0.695334 
      141.0000  -0.994719   0.298906  -0.695813 
      141.5000  -0.980727   0.287730  -0.692997 
      142.0000  -0.977161   0.286283  -0.690879 
      142.5000  -0.989575   0.298697  -0.690878 
      143.0000  -0.991285   0.301116  -0.690170 
      143.5000  -0.984392   0.297538  -0.686854 
      144.0000  -0.987269   0.304467  -0.682802 
      144.5000  -0.993809   0.308064  -0.685745 
      145.0000  -0.981681   0.293590  -0.688091 
      145.5000  -0.985008   0.298145  -0.686863 
      146.0000  -1.000755   0.311905  -0.688850 
      146.5000  -0.993975   0.305338  -0.688637 
      147.0000  -0.989900   0.300867  -0.689033 
      147.5000  -0.997177   0.306328  -0.690850 
      148.0000  -0.995089   0.305438  -0.689651 
      148.5000  -0.982619   0.294498  -0.688121 
      149.0000  -0.993409   0.308611  -0.684798 
      149.5000  -0.981901   0.297520  -0.684381 
      150.0000  -0.989428   0.304227  -0.685201 
      150.5000  -0.997727   0.313297  -0.684430 
      151.0000  -0.994417   0.309914  -0.684504 
      151.5000  -0.991430   0.306746  -0.684684 
      152.0000  -0.996852   0.313793  -0.683058 
      152.5000  -0.982038   0.301890  -0.680149 
      153.0000  -0.985801   0.306347  -0.679454 
      153.5000  -0.974994   0.297951  -0.677043 
      154.0000  -0.995274   0.314203  -0.681072 
      154.5000  -0.974199   0.292494  -0.681704 
      155.0000  -0.971398   0.291625  -0.679773 
      155.5000  -0.989164   0.308404  -0.680761 
      156.0000  -0.969385   0.291752  -0.677633 
      156.5000  -0.962773   0.285309  -0.677465 
      157.0000  -0.977246   0.297415  -0.679831 
      157.5000  -0.976656   0.296476  -0.680180 
      158.0000  -0.989701   0.307680  -0.682021 
      158.5000  -0.984618   0.304304  -0.680313 
      159.0000  -0.961911   0.280369  -0.681542 
      159.5000  -0.991647   0.311540  -0.680106 
      160.0000  -0.972296   0.305989  -0.666308 
      160.5000  -0.962054   0.297777  -0.664278 
      161.0000  -0.978693   0.315178  -0.663515 
      161.5000  -0.969387   0.304387  -0.665000 
      162.0000  -0.964727   0.298175  -0.666552 
      162.5000  -0.974690   0.302848  -0.671842 
      163.0000  -0.960758   0.287244  -0.673514 
      163.5000  -0.964267   0.290034  -0.674234 
      164.0000  -0.977120   0.301537  -0.675582 
      164.5000  -0.970169   0.293152  -0.677017 
      165.0000  -0.966807   0.287241  -0.679566 
      165.5000  -0.969316   0.293049  -0.676267 
      166.0000  -0.968036   0.289960  -0.678076 
      166.5000  -0.977580   0.300688  -0.676891 
      167.0000  -0.976346   0.297003  -0.679343 
      167.5000  -0.963649   0.281984  -0.681664 
      168.0000  -0.971291   0.289031  -0.682260 
      168.5000  -0.970630   0.287117  -0.683513 
      169.0000  -0.977628   0.296351  -0.681277 
      169.5000  -0.960438   0.279167  -0.681271 
      170.0000  -0.977816   0.298345  -0.679471 
      170.5000  -0.979774   0.299824  -0.679950 
      171.0000  -0.966355   0.285615  -0.680740 
      171.5000  -0.977235   0.298449  -0.678786 
      172.0000  -0.973443   0.295022  -0.678421 
      172.5000  -0.973787   0.297226  -0.676561 
      173.0000  -0.988523   0.310790  -0.677733 
      173.5000  -0.980645   0.302298  -0.678347 
      174.0000  -0.975958   0.296454  -0.679503 
      174.5000  -0.961323   0.282072  -0.679250 
      175.0000  -0.971373   0.294160  -0.677213 
      175.5000  -0.968555   0.292821  -0.675733 
      176.0000  -0.965594   0.289393  -0.676201 
      176.5000  -0.970924   0.295686  -0.675238 
      177.0000  -0.968202   0.292941  -0.675261 
      177.5000  -0.984352   0.309100  -0.675252 
      178.0000  -0.964503   0.288952  -0.675551 
      178.5000  -0.971515   0.293324  -0.678191 
      179.0000  -0.986862   0.309402  -0.677460 
      179.5000  -0.957471   0.282589  -0.674883 
      180.0000  -0.959279   0.288502  -0.670777 
      180.5000  -0.961098   0.293468  -0.667630 
      181.0000  -0.969766   0.298760  -0.671006 
      181.5000  -0.959369   0.286637  -0.672733 
      182.0000  -0.962471   0.293482  -0.668989 
      182.5000  -0.982067   0.314038  -0.668029 
      183.0000  -0.962134   0.296386  -0.665747 
      183.5000  -0.954063   0.296982  -0.657081 
      184.0000  -0.985962   0.316504  -0.669458 
      184.5000  -0.947412   0.277055  -0.670358 
      185.0000  -0.966167   0.296215  -0.669953 
      185.5000  -0.957256   0.285599  -0.671657 
      186.0000  -0.967274   0.297587  -0.669687 
      186.5000  -0.959446   0.290939  -0.668508 
      187.0000  -0.956222   0.287005  -0.669216 
      187.5000  -0.960306   0.290693  -0.669613 
      188.0000  -0.976566   0.307273  -0.669292 
      188.5000  -0.976036   0.305512  -0.670524 
      189.0000  -0.967886   0.296987  -0.670899 
      189.5000  -0.987280   0.314938  -0.672342 
      190.0000  -0.967481   0.293868  -0.673613 
      190.5000  -0.970761   0.299384  -0.671378 
      191.0000  -0.961685   0.290753  -0.670932 
      191.5000  -0.959792   0.287619  -0.672173 
      192.0000  -0.965578   0.292282  -0.673296 
      192.5000  -0.978831   0.307242  -0.671589 
      193.0000  -0.950591   0.279125  -0.671466 
      193.5000  -0.952884   0.282159  -0.670725 
      194.0000  -0.965175   0.293636  -0.671539 
      194.5000  -0.980239   0.307572  -0.672667 
      195.0000  -0.975616   0.304951  -0.670665 
      195.5000  -0.956271   0.285474  -0.670797 
      196.0000  -0.979009   0.310451  -0.668558 
      196.5000  -0.967256   0.299598  -0.667658 
      197.0000  -0.958457   0.286528  -0.671929 
      197.5000  -0.962488   0.290756  -0.671731 
      198.0000  -0.962100   0.290693  -0.671407 
      198.5000  -0.978658   0.308750  -0.669908 
      199.0000  -0.960187   0.291422  -0.668765 
      199.5000  -0.969167   0.313402  -0.655765 
      200.0000  -0.943764   0.293844  -0.649920 
      200.5000  -0.957916   0.306336  -0.651580 
